fish_ID,age,capt,area,d18O,res,Sr,Na,Mg,Ba,Mn,year,dist
BH-90970,6,Sehrowbach,Freshwater,-7.17120761428571,-0.751338418991243,0.00339291666666667,0.007662,0.000115280555555556,5.736e-06,6.40019444444444e-05,2,428.6723691
BH-90970,6,Sehrowbach,Freshwater,-7.07282088571429,-0.683870276664654,0.00340088888888889,0.00829855555555555,0.000130266666666667,5.86288888888889e-06,8.23344444444444e-05,2,464.1400651
BH-90970,6,Sehrowbach,Freshwater,-6.9619626,-0.621632224145873,0.00379241666666667,0.00832966666666667,9.51611111111111e-05,5.1195e-06,8.14613888888889e-05,2,500.372861
BH-90970,6,Sehrowbach,Freshwater,-6.61414472857143,-0.293594987189246,0.00375505555555556,0.00750377777777778,8.18494444444445e-05,5.25244444444444e-06,5.58305555555556e-05,2,535.8404613
BH-90970,6,Sehrowbach,Freshwater,-6.40351398571429,-0.0889252993552748,0.00372027777777778,0.00765652777777778,8.55027777777778e-05,6.01375e-06,4.47930555555556e-05,2,572.0734219
BH-90970,6,Sehrowbach,Freshwater,-6.05708184285714,0.190601685133779,0.00409511111111111,0.00874022222222222,0.000100875555555556,4.90844444444445e-06,4.378e-05,2,607.5409451
BH-90970,6,Sehrowbach,Freshwater,-5.93236627142857,0.261275682217066,0.00415127777777778,0.00859216666666667,9.12327777777778e-05,4.87880555555556e-06,4.43158333333333e-05,2,643.0085536
BH-90970,6,Sehrowbach,Freshwater,-5.75083582857143,0.381946730184758,0.00374777777777778,0.00779566666666667,7.37744444444445e-05,5.00527777777778e-06,4.87305555555556e-05,2,678.4762339
BH-90970,6,Sehrowbach,Freshwater,-5.75083582857143,0.279110665249867,0.00395891666666667,0.00810005555555556,6.41891666666667e-05,4.60844444444444e-06,4.86744444444445e-05,2,714.7090317
BH-90970,6,Sehrowbach,Freshwater,-5.68016367142857,0.241624646213028,0.00401944444444445,0.00753888888888889,5.87333333333333e-05,4.61555555555556e-06,4.74111111111111e-05,2,750.1766459
BH-90970,6,Sehrowbach,Freshwater,-5.65799201428572,0.166550996481705,0.00382347222222222,0.00672972222222222,4.22511111111111e-05,4.86875e-06,2.739175e-05,2,785.6443216
BH-90970,6,Sehrowbach,Freshwater,-5.7106497,-0.0258780609919334,0.00448816666666667,0.00637322222222222,3.43377777777778e-05,5.15083333333333e-06,1.0915e-05,2,821.8771198
BH-90970,6,Sehrowbach,Freshwater,-5.77023602857143,-0.164995948278953,0.00471536111111111,0.00687994444444444,5.72661111111111e-05,5.74669444444445e-06,2.22247777777778e-05,3,857.3447381
BH-90970,6,Sehrowbach,Freshwater,-5.72450698571429,-0.195255230457365,0.00484977777777778,0.00713688888888889,6.16755555555556e-05,5.79066666666667e-06,2.622e-05,3,892.8124103
BH-90970,6,Sehrowbach,Freshwater,-5.545748,-0.0562003079404637,0.00492805555555556,0.00693541666666667,6.00527777777778e-05,5.67013888888889e-06,1.89680555555556e-05,3,929.0452088
BH-90970,6,Sehrowbach,Freshwater,-5.24365917142857,0.188949917108766,0.00520027777777778,0.00636766666666667,5.20738888888889e-05,6.74377777777778e-06,1.50480555555556e-05,3,964.5128304
BH-90970,6,Sehrowbach,Freshwater,-5.23950198571429,0.165066183822448,0.00513555555555556,0.006097,4.66775e-05,6.20841666666667e-06,7.90005555555557e-06,3,999.9804998
BH-90970,6,Sehrowbach,Freshwater,-5.27275947142857,0.0648115705598543,0.00542766666666667,0.00639344444444444,4.50955555555556e-05,7.91011111111111e-06,5.00522222222223e-06,3,1036.213299
BH-90970,6,Sehrowbach,Freshwater,-5.32125997142857,-0.038613891963855,0.00540097222222222,0.00573647222222222,4.20816666666666e-05,1.05479444444444e-05,3.79458333333333e-06,3,1071.680923
BH-90970,6,Sehrowbach,Freshwater,-5.33650298571429,-0.0873941938890794,0.0055875,0.00551333333333333,5.25416666666667e-05,9.64111111111111e-06,7.01111111111111e-06,4,1107.14859
BH-90970,6,Sehrowbach,Freshwater,-5.3808463,-0.108086907408879,0.00530547222222222,0.00558333333333333,4.12866666666667e-05,8.55022222222223e-06,5.65572222222223e-06,4,1143.381389
BH-90970,6,Sehrowbach,Freshwater,-5.44458981428571,-0.210169468638194,0.00558155555555556,0.00633377777777778,4.28177777777778e-05,8.09733333333333e-06,6.09444444444445e-06,4,1178.849015
BH-90970,6,Sehrowbach,Freshwater,-5.65799201428572,-0.473917534083606,0.00552211111111111,0.00658116666666667,4.11802777777778e-05,1.1279e-05,3.07772222222222e-06,5,1214.31668
BH-90970,6,Sehrowbach,Freshwater,-5.40301795714286,-0.244317289714987,0.0059045,0.00646522222222222,5.11911111111111e-05,1.18247222222222e-05,6.46938888888887e-06,5,1250.549479
BH-90981,6,Sehrowbach,Freshwater,-7.15735032857143,-1.03695698648744,0.00382111111111111,0.00915777777777778,6.20444444444444e-05,8.17555555555556e-06,3.67333333333333e-05,1,0
BH-90981,6,Sehrowbach,Freshwater,-7.1171642,-1.22286982676086,0.00388006666666667,0.00939684444444444,7.19288888888889e-05,9.04388888888889e-06,5.40588888888889e-05,1,34.71310992
BH-90981,6,Sehrowbach,Freshwater,-6.97581988571429,-1.27399667664521,0.00363582222222222,0.00887368888888889,8.30835555555556e-05,8.85715555555555e-06,6.86537777777778e-05,1,69.42621983
BH-90981,6,Sehrowbach,Freshwater,-6.96473405714286,-1.44953277238189,0.0033432,0.00822871111111111,8.16693333333333e-05,8.9278e-06,0.000111206444444444,1,138.8524397
BH-90981,6,Sehrowbach,Freshwater,-6.74301748571429,-1.37821194922129,0.00395035555555556,0.00737,7.18395555555556e-05,1.15951111111111e-05,0.000175911111111111,1,173.5655496
BH-90981,6,Sehrowbach,Freshwater,-6.26216967142857,-1.02252934873112,0.00511922222222222,0.00775111111111111,6.77088888888889e-05,1.48133333333333e-05,0.000126448888888889,1,208.2786595
BH-90981,6,Sehrowbach,Freshwater,-6.07093912857143,-0.870156268565023,0.00599533333333333,0.00762551111111111,5.92857777777778e-05,1.54862222222222e-05,7.26591111111111e-05,1,242.9917694
BH-90981,6,Sehrowbach,Freshwater,-6.01550998571429,-0.697972735467564,0.00641611111111111,0.00753831111111111,5.96184444444444e-05,1.59633333333333e-05,6.0474e-05,1,277.7048793
BH-90981,6,Sehrowbach,Freshwater,-6.1471542,-0.626771662054455,0.00608911111111111,0.0073896,6.09231111111111e-05,1.44377777777778e-05,4.50151111111111e-05,1,312.4179892
BH-90981,6,Sehrowbach,Freshwater,-6.31067017142857,-0.618208456809204,0.00577773333333333,0.00723913333333333,6.3846e-05,1.33828e-05,3.33924444444445e-05,1,347.1310992
BH-90981,6,Sehrowbach,Freshwater,-6.47834332857143,-0.611302811769537,0.00506933333333333,0.00715488888888889,5.458e-05,8.75933333333334e-06,1.73555555555556e-05,1,381.8442091
BH-90981,6,Sehrowbach,Freshwater,-6.40767117142857,-0.406375013438912,0.00538691111111111,0.00689537777777778,4.43077777777778e-05,9.90784444444444e-06,9.83377777777778e-06,1,416.557319
BH-90981,6,Sehrowbach,Freshwater,-6.70144562857143,-0.538820038930654,0.0055652,0.00678928888888889,4.17013333333333e-05,1.14197777777778e-05,1.89429333333333e-05,2,451.2704289
BH-90981,6,Sehrowbach,Freshwater,-6.75687477142857,-0.447940737508108,0.00465531111111111,0.00674886666666667,5.9024e-05,9.95762222222222e-06,3.23028888888889e-05,2,485.9835388
BH-90981,6,Sehrowbach,Freshwater,-6.47418614285714,-0.166260865629192,0.004088,0.00740413333333333,6.32813333333333e-05,7.24217777777778e-06,2.6972e-05,2,520.6966487
BH-90981,6,Sehrowbach,Freshwater,-6.39381388571429,-0.116923850375558,0.00411411111111111,0.00764211111111111,5.71866666666667e-05,6.75088888888889e-06,1.83633333333333e-05,2,555.4097586
BH-90981,6,Sehrowbach,Freshwater,-6.28572705714286,-0.0370144424301115,0.00377404444444445,0.00667391111111111,4.21866666666667e-05,5.11675555555556e-06,1.4036e-05,2,590.1228686
BH-90981,6,Sehrowbach,Freshwater,-6.10558234285714,0.0863223613789798,0.00352844444444444,0.00667748888888889,4.40842222222222e-05,5.14735555555556e-06,1.0081e-05,2,624.8359785
BH-90981,6,Sehrowbach,Freshwater,-5.87139421428571,0.265328981818718,0.00353528888888889,0.00678675555555556,4.26822222222223e-05,5.32942222222222e-06,7.56840000000001e-06,2,659.5490884
BH-90981,6,Sehrowbach,Freshwater,-5.91019461428571,0.145233635084499,0.00388597777777778,0.00654431111111111,3.15768888888889e-05,5.00317777777778e-06,4.7144e-06,2,694.2621983
BH-90981,6,Sehrowbach,Freshwater,-5.86030838571429,0.0906022148679716,0.00466688888888889,0.00690422222222222,4.21288888888889e-05,5.58755555555555e-06,9.8091111111111e-06,2,728.9753082
BH-90981,6,Sehrowbach,Freshwater,-6.0598533,-0.153320249115228,0.0044442,0.00636622222222222,3.77768888888889e-05,6.41053333333334e-06,1.09862222222222e-05,3,763.6884181
BH-90981,6,Sehrowbach,Freshwater,-6.00719561428571,-0.149061586515603,0.00443751111111111,0.00554742222222222,3.12288888888889e-05,4.51551111111111e-06,8.77e-06,3,798.4015281
BH-90981,6,Sehrowbach,Freshwater,-6.01412425714286,-0.227966277909148,0.00442604444444444,0.00565702222222222,3.98e-05,4.48975555555555e-06,4.407e-06,3,833.114638
BH-90981,6,Sehrowbach,Freshwater,-6.00858134285714,-0.354661491426176,0.00416177777777778,0.00565622222222222,4.2048e-05,6.9675111111111e-06,6.7183111111111e-06,3,867.8277479
BH-90981,6,Sehrowbach,Freshwater,-5.87970858571429,-0.350005213377654,0.00446833333333333,0.00546111111111111,4.28e-05,8.51166666666667e-06,6.29044444444445e-06,3,902.5408578
BH-90981,6,Sehrowbach,Freshwater,-5.91850898571429,-0.40320895509666,0.00508555555555556,0.00528853333333333,3.82542222222222e-05,4.47626666666668e-06,5.59933333333333e-06,3,937.2539677
BH-90981,6,Sehrowbach,Freshwater,-5.85476547142857,-0.232519805665194,0.00517622222222222,0.00571228888888889,3.03348888888889e-05,4.69073333333333e-06,8.41655555555555e-06,3,971.9670776
BH-90981,6,Sehrowbach,Freshwater,-5.9822525,-0.236601620121487,0.00499968888888889,0.00571102222222222,3.44688888888889e-05,6.53284444444445e-06,5.57782222222222e-06,3,1006.680188
BH-90981,6,Sehrowbach,Freshwater,-6.030753,-0.153071164998397,0.0052636,0.0054272,4.71331111111111e-05,6.76988888888889e-06,2.39195555555556e-06,3,1041.393297
BH-90981,6,Sehrowbach,Freshwater,-5.92128044285714,0.0686928569025479,0.00594377777777778,0.00530533333333333,4.75355555555555e-05,6.90555555555556e-06,2.64155555555556e-06,3,1075.9052
BH-90981,6,Sehrowbach,Freshwater,-6.16932585714286,0.0355242352816339,0.00558744444444444,0.00518375555555556,3.46193333333333e-05,6.05695555555556e-06,4.1126e-06,3,1110.417939
BH-90981,6,Sehrowbach,Freshwater,-6.53377247142857,-0.136617727455043,0.00463364444444445,0.004878,3.34724444444444e-05,1.03898222222222e-05,2.50601777777778e-06,4,1144.931439
BH-90981,6,Sehrowbach,Freshwater,-6.4672575,0.0448916345334342,0.00385811111111111,0.00514877777777778,4.08373333333334e-05,1.17002666666667e-05,2.28608222222223e-06,4,1179.445632
BH-90981,6,Sehrowbach,Freshwater,-6.77211778571429,-0.212832026076782,0.00375986666666667,0.00543151111111111,3.01782222222222e-05,9.92777777777778e-06,-8.47044444444447e-07,4,1213.960461
BH-90981,6,Sehrowbach,Freshwater,-6.70560281428571,-0.121402119678435,0.00348433333333333,0.00542888888888889,3.21322222222222e-05,9.30977777777778e-06,-3.91000000000001e-07,4,1248.475871
BH-90981,6,Sehrowbach,Freshwater,-7.03817767142857,-0.456100980836046,0.0039748,0.00567413333333333,3.17631111111111e-05,9.17115555555555e-06,-4.91213333333332e-07,4,1282.991816
BH-90981,6,Sehrowbach,Freshwater,-7.36798107142857,-0.718914029964175,0.00347757777777778,0.00523988888888889,3.13633333333333e-05,9.17688888888889e-06,3.8218e-07,5,1317.508254
BH-90981,6,Sehrowbach,Freshwater,-6.83863275714286,-0.183685496724218,0.00338031111111111,0.00527217777777778,2.55835555555556e-05,1.08288e-05,3.8272888888889e-07,5,1352.025148
BH-90981,6,Sehrowbach,Freshwater,-6.73608884285714,-0.149820293839877,0.00331382222222222,0.00534155555555556,2.97053333333333e-05,1.19968888888889e-05,5.45533333333338e-07,5,1386.542462
BH-90981,6,Sehrowbach,Freshwater,-6.5642585,-0.0620401007370034,0.00331711111111111,0.00542088888888889,4.21444444444445e-05,1.14088888888889e-05,2.50266666666667e-06,5,1421.060168
BH-90981,6,Sehrowbach,Freshwater,-6.47141468571429,-0.120804091704888,0.00347391111111111,0.00514311111111111,3.69031111111111e-05,1.17544444444444e-05,2.78967555555556e-06,5,1455.578236
BH-90981,6,Sehrowbach,Freshwater,-6.32314172857143,-0.147288066525191,0.00350871111111111,0.00511773333333333,2.7556e-05,1.18413333333333e-05,4.69422222222225e-07,5,1490.096641
BH-90981,6,Sehrowbach,Freshwater,-5.933752,0.113054380748795,0.00320593333333333,0.00519833333333333,2.92053333333333e-05,1.22346888888889e-05,2.14395555555554e-06,5,1524.615361
BH-90981,6,Sehrowbach,Freshwater,-5.48477594285714,0.393227300226911,0.00341008888888889,0.00543142222222222,3.54404444444444e-05,1.04002222222222e-05,1.88924444444445e-06,5,1559.134375
BH-90997,4,Badendycksgraben,Freshwater,-8.1550749,-1.71753662100528,0.00346444444444444,0.00752,6.25555555555556e-05,9.03888888888889e-06,9.49222222222222e-05,1,0
BH-90997,4,Badendycksgraben,Freshwater,-7.93335832857143,-1.50626669234422,0.00390858585858586,0.00793404040404041,7.22838383838384e-05,1.10080808080808e-05,0.000114464646464646,1,36.7151195
BH-90997,4,Badendycksgraben,Freshwater,-7.90148657142857,-1.45867656621839,0.0036579797979798,0.00823818181818182,7.09959595959596e-05,1.03749494949495e-05,0.000101215151515152,1,73.430239
BH-90997,4,Badendycksgraben,Freshwater,-7.89732938571429,-1.47802652695064,0.00354757575757576,0.00707252525252525,7.89727272727273e-05,7.44010101010101e-06,8.82616161616162e-05,1,110.1453585
BH-90997,4,Badendycksgraben,Freshwater,-8.10103148571429,-1.73316096084563,0.00370050505050505,0.00725939393939394,9.14282828282828e-05,7.89171717171717e-06,8.54434343434344e-05,1,146.860478
BH-90997,4,Badendycksgraben,Freshwater,-8.04283088571429,-1.71654451171042,0.00391070707070707,0.00731878787878788,7.96868686868687e-05,7.25414141414141e-06,7.10646464646465e-05,1,182.7046797
BH-90997,4,Badendycksgraben,Freshwater,-8.04144515714286,-1.78076933228122,0.00391535353535354,0.00721828282828283,8.14252525252525e-05,7.38111111111111e-06,6.56878787878788e-05,1,218.5497655
BH-90997,4,Badendycksgraben,Freshwater,-7.93890124285714,-1.70161815302166,0.00358434343434343,0.00704959595959596,7.22434343434343e-05,6.36030303030303e-06,5.01242424242424e-05,1,254.3953616
BH-90997,4,Badendycksgraben,Freshwater,-7.76291371428571,-1.54716637411503,0.00372818181818182,0.00727444444444445,7.02343434343434e-05,5.73464646464646e-06,4.57535353535354e-05,1,290.2412789
BH-90997,4,Badendycksgraben,Freshwater,-7.6021692,-1.39505552162791,0.00392777777777778,0.00784111111111111,7.03878787878788e-05,5.56878787878788e-06,4.98808080808081e-05,1,326.0874116
BH-90997,4,Badendycksgraben,Freshwater,-7.39985282857143,-1.20254332883709,0.00413787878787879,0.00755353535353535,5.89191919191919e-05,6.71171717171717e-06,4.32010101010101e-05,1,361.9336956
BH-90997,4,Badendycksgraben,Freshwater,-7.1753648,-0.919943099596831,0.00417777777777778,0.00660555555555556,5.29444444444445e-05,7.11222222222222e-06,4.53666666666667e-05,1,397.78009
BH-90997,4,Badendycksgraben,Freshwater,-7.12825002857143,-0.855349783487313,0.00466373737373737,0.00722464646464647,5.48060606060606e-05,5.9259595959596e-06,6.52515151515151e-05,1,433.6265675
BH-90997,4,Badendycksgraben,Freshwater,-6.68204542857143,-0.420841551000394,0.00418383838383838,0.00713262626262626,5.35161616161616e-05,5.00525252525253e-06,4.43020202020202e-05,1,469.4731089
BH-90997,4,Badendycksgraben,Freshwater,-6.30097007142857,-0.0214427648415599,0.00383151515151515,0.00676878787878788,5.13474747474747e-05,4.13686868686869e-06,3.3559595959596e-05,1,505.3197008
BH-90997,4,Badendycksgraben,Freshwater,-6.2926557,0.0837956813963097,0.00382727272727273,0.00677717171717172,5.14808080808081e-05,4.11818181818182e-06,3.30949494949495e-05,1,541.166333
BH-90997,4,Badendycksgraben,Freshwater,-6.53100101428572,-0.0415199504435837,0.00404030303030303,0.00643171717171717,5.03141414141414e-05,3.60666666666667e-06,3.04525252525253e-05,1,577.0129981
BH-90997,4,Badendycksgraben,Freshwater,-6.76518914285714,-0.164491377538111,0.00347090909090909,0.00580141414141414,4.76636363636364e-05,3.2089898989899e-06,2.29828282828283e-05,1,612.8596903
BH-90997,4,Badendycksgraben,Freshwater,-6.9425624,-0.276984558453406,0.00397717171717172,0.00571363636363637,4.34434343434343e-05,3.63939393939394e-06,1.2189595959596e-05,1,648.7064051
BH-90997,4,Badendycksgraben,Freshwater,-7.16150751428572,-0.369575460259588,0.0047979797979798,0.00569636363636364,3.90030303030303e-05,6.48949494949495e-06,8.04121212121212e-06,1,684.5531389
BH-90997,4,Badendycksgraben,Freshwater,-7.65344115714286,-0.699352916940274,0.00397353535353535,0.00650333333333333,4.88080808080808e-05,7.79595959595959e-06,7.95636363636364e-06,1,720.399889
BH-90997,4,Badendycksgraben,Freshwater,-8.14121761428572,-1.13809087913739,0.00271909090909091,0.00663141414141414,4.71525252525253e-05,6.1610101010101e-06,1.28364646464646e-05,2,756.2466529
BH-90997,4,Badendycksgraben,Freshwater,-8.23821861428572,-1.29575633456829,0.00253,0.00581,4.67777777777778e-05,6.72888888888889e-06,1.41244444444444e-05,2,792.0934288
BH-90997,4,Badendycksgraben,Freshwater,-7.99155892857143,-1.10543107206787,0.00276383838383838,0.00589787878787879,5.30636363636364e-05,6.28545454545455e-06,9.15343434343434e-06,2,827.9402152
BH-90997,4,Badendycksgraben,Freshwater,-8.0289736,-1.13268072884061,0.00272626262626263,0.00634343434343434,4.56242424242424e-05,6.1089898989899e-06,8.43888888888889e-06,2,863.7870108
BH-90997,4,Badendycksgraben,Freshwater,-8.22851851428571,-1.33273609407874,0.0025269696969697,0.00680929292929293,4.86707070707071e-05,7.59080808080808e-06,6.53606060606061e-06,2,899.6338144
BH-90997,4,Badendycksgraben,Freshwater,-8.04283088571429,-1.34575470005233,0.00293686868686869,0.00684979797979798,5.86979797979798e-05,9.90383838383838e-06,5.29050505050505e-06,2,935.4806251
BH-90997,4,Badendycksgraben,Freshwater,-7.58692618571429,-1.09032521117382,0.00341070707070707,0.00584282828282828,5.30929292929293e-05,1.01169696969697e-05,4.93090909090909e-06,2,971.3274422
BH-90997,4,Badendycksgraben,Freshwater,-7.28068017142857,-0.89071944155026,0.00341535353535354,0.00580414141414141,4.70434343434344e-05,9.53777777777778e-06,3.28212121212121e-06,2,1007.174265
BH-90997,4,Badendycksgraben,Freshwater,-6.7970609,-0.588996726750996,0.00317656565656566,0.00608111111111111,4.17606060606061e-05,1.02267676767677e-05,4.29010101010101e-06,2,1043.021093
BH-90997,4,Badendycksgraben,Freshwater,-6.71807437142857,-0.71151511208438,0.00264717171717172,0.00601040404040404,4.26929292929293e-05,9.99888888888889e-06,5.12414141414142e-06,2,1078.867925
BH-90997,4,Badendycksgraben,Freshwater,-6.51991518571429,-0.701553911998174,0.00273212121212121,0.00568232323232323,4.26141414141414e-05,8.17757575757576e-06,7.91878787878788e-06,2,1114.714762
BH-90997,4,Badendycksgraben,Freshwater,-6.1083538,-0.543933074231541,0.00480757575757576,0.00537717171717172,4.69191919191919e-05,7.56151515151515e-06,9.08565656565657e-06,2,1150.561602
BH-90997,4,Badendycksgraben,Freshwater,-5.9919526,-0.509142420468409,0.00523777777777778,0.00525666666666667,3.93333333333333e-05,6.12555555555556e-06,6.49222222222222e-06,2,1186.408446
BH-90997,4,Badendycksgraben,Freshwater,-5.90880888571429,-0.452049306512806,0.00463464646464646,0.00494555555555556,3.28030303030303e-05,5.41777777777778e-06,5.36484848484848e-06,2,1222.255292
BH-90997,4,Badendycksgraben,Freshwater,-5.96700948571429,-0.609303793916661,0.0055030303030303,0.00549363636363637,2.97212121212121e-05,4.92060606060606e-06,5.63131313131313e-06,2,1257.601686
BH-90997,4,Badendycksgraben,Freshwater,-6.28711278571429,-0.990643606449405,0.00548929292929293,0.00616020202020202,3.00131313131313e-05,8.10040404040404e-06,4.96161616161616e-06,3,1292.948568
BH-90997,4,Badendycksgraben,Freshwater,-6.36194212857143,-1.20108568595746,0.00480717171717172,0.00559585858585859,4.65424242424242e-05,8.50818181818182e-06,6.57464646464647e-06,3,1328.295901
BH-90997,4,Badendycksgraben,Freshwater,-6.09449651428572,-1.02721101177639,0.00564666666666667,0.00541232323232323,5.09616161616162e-05,6.78252525252525e-06,8.40333333333333e-06,3,1363.643648
BH-91013,3,Ziese,Freshwater,-9.5906897,-1.61363934115813,0.00116222222222222,0.00936555555555556,0.000104388888888889,1.19366666666667e-05,5.68444444444444e-05,1,0
BH-91013,3,Ziese,Freshwater,-9.67521914285714,-1.76756748271322,0.00123281179138322,0.0103024943310658,0.000109948979591837,1.37378684807256e-05,5.73639455782313e-05,1,34.0147027
BH-91013,3,Ziese,Freshwater,-9.65027602857143,-1.81215543952233,0.00115337868480726,0.0114085034013605,8.51219954648526e-05,1.50968253968254e-05,5.21482993197279e-05,1,69.02897942
BH-91013,3,Ziese,Freshwater,-9.52417472857143,-1.76121992816788,0.00114006802721088,0.0118442176870748,9.98916099773243e-05,2.02097505668934e-05,0.00010306462585034,1,104.0432602
BH-91013,3,Ziese,Freshwater,-9.8816927,-2.19352040100328,0.00118630385487528,0.0101956009070295,0.000106727437641723,2.64043083900227e-05,0.000147326530612245,1,139.057542
BH-91013,3,Ziese,Freshwater,-9.6973908,-2.09248469005484,0.00117715419501134,0.00939972789115646,0.000109419954648526,3.07959183673469e-05,0.000157371882086168,1,174.0718243
BH-91013,3,Ziese,Freshwater,-9.76667722857143,-2.24140892100816,0.00138380952380952,0.0103563492063492,9.53242630385488e-05,3.29714285714286e-05,0.000141866893424036,1,209.0861067
BH-91013,3,Ziese,Freshwater,-9.56990377142857,-2.08876881612615,0.00195873015873016,0.0103893650793651,8.48269841269842e-05,2.75761904761905e-05,7.31666666666668e-05,1,244.1003892
BH-91013,3,Ziese,Freshwater,-9.34403001428572,-1.84133416395139,0.00203083900226757,0.008581179138322,8.17519274376417e-05,1.7715873015873e-05,4.17179138321996e-05,1,279.1146718
BH-91013,3,Ziese,Freshwater,-9.17219967142857,-1.65533997462822,0.00201607709750567,0.00872972789115646,9.88396825396826e-05,1.49480725623583e-05,3.24596371882086e-05,1,314.1289544
BH-91013,3,Ziese,Freshwater,-9.5033888,-1.97181798577937,0.00199836734693878,0.00929108843537415,9.54689342403628e-05,1.09951247165533e-05,3.78691609977324e-05,1,349.1432371
BH-91013,3,Ziese,Freshwater,-8.98651204285714,-1.4609651605482,0.00214197278911565,0.00918764172335601,9.02791383219955e-05,9.37374149659863e-06,2.92099773242631e-05,1,384.1575198
BH-91013,3,Ziese,Freshwater,-8.97265475714286,-1.43070555186545,0.002091179138322,0.0079221768707483,7.33426303854876e-05,1.02539002267574e-05,3.08371882086168e-05,1,419.1718025
BH-91013,3,Ziese,Freshwater,-8.75232391428571,-1.19105821760109,0.00189034013605442,0.00804503401360544,7.55503401360544e-05,9.30557823129252e-06,3.1668253968254e-05,1,454.1860852
BH-91013,3,Ziese,Freshwater,-8.66779447142857,-1.11421032517774,0.00171126984126984,0.00796174603174604,8.91269841269841e-05,7.54809523809525e-06,2.60269841269841e-05,1,489.2003679
BH-91013,3,Ziese,Freshwater,-8.50982141428571,-0.972169372638321,0.00186827664399093,0.00761773242630386,9.67170068027211e-05,7.37283446712018e-06,4.16319727891156e-05,1,524.2146507
BH-91013,3,Ziese,Freshwater,-8.3296767,-0.794531831063639,0.0018472335600907,0.00678390022675737,9.38580498866213e-05,7.95437641723356e-06,5.98342403628118e-05,1,559.2289334
BH-91013,3,Ziese,Freshwater,-7.6021692,-0.0697764914942658,0.00206750566893424,0.00657145124716553,9.07167800453515e-05,8.78251700680272e-06,5.63507936507937e-05,1,594.2432162
BH-91013,3,Ziese,Freshwater,-7.22940821428571,0.31825078542423,0.00195371882086168,0.00595730158730159,7.46997732426304e-05,7.18086167800454e-06,3.0265306122449e-05,1,629.257499
BH-91013,3,Ziese,Freshwater,-6.76103195714286,0.762600464679887,0.00186947845804989,0.00581512471655329,6.77197278911565e-05,7.47609977324263e-06,2.48526077097506e-05,1,664.2717817
BH-91013,3,Ziese,Freshwater,-6.29542715714286,1.16370039325162,0.00197850340136054,0.00733301587301587,7.0259410430839e-05,7.06566893424036e-06,3.16399092970521e-05,1,699.2860645
BH-91013,3,Ziese,Freshwater,-5.96839521428572,1.46892052623501,0.00189412698412698,0.00663222222222223,7.13492063492064e-05,6.26444444444445e-06,2.77793650793651e-05,1,734.3003473
BH-91013,3,Ziese,Freshwater,-5.96008084285714,1.44888349624254,0.00189705215419501,0.00683571428571428,6.87573696145125e-05,5.50489795918368e-06,2.19791383219955e-05,1,769.31463
BH-91013,3,Ziese,Freshwater,-5.94760928571429,1.43833411057299,0.001878820861678,0.00689950113378685,5.11458049886622e-05,4.78798185941043e-06,1.99755102040816e-05,1,804.3289128
BH-91013,3,Ziese,Freshwater,-6.22752645714286,1.13557578570688,0.00189229024943311,0.00632675736961451,4.90390022675737e-05,4.86292517006802e-06,1.79162131519274e-05,1,839.3431956
BH-91013,3,Ziese,Freshwater,-6.35501348571429,0.985160672571603,0.00222947845804989,0.00630126984126984,5.65349206349206e-05,6.25961451247165e-06,9.54421768707484e-06,1,874.3574784
BH-91013,3,Ziese,Freshwater,-6.48111478571429,0.863905782863298,0.00260981859410431,0.00658551020408163,5.21310657596372e-05,7.01541950113379e-06,5.46163265306122e-06,1,909.3717612
BH-91013,3,Ziese,Freshwater,-6.72638874285714,0.664950310383503,0.00222884353741497,0.00714034013605442,5.06210884353741e-05,5.39580498866214e-06,1.32642630385487e-05,2,944.3860439
BH-91013,3,Ziese,Freshwater,-6.9619626,0.451925201980602,0.00221952380952381,0.00760555555555556,5.65285714285714e-05,4.63507936507936e-06,1.42047619047619e-05,2,979.4003267
BH-91013,3,Ziese,Freshwater,-6.79983235714286,0.651175035771443,0.00216126984126984,0.0069827664399093,6.04077097505669e-05,6.3772335600907e-06,1.45804988662131e-05,2,1014.41461
BH-91013,3,Ziese,Freshwater,-6.64047357142857,0.826347383644198,0.00214097505668934,0.0067415873015873,6.30213151927438e-05,5.67630385487529e-06,2.18609977324263e-05,2,1049.428892
BH-91013,3,Ziese,Freshwater,-6.14992565714286,1.33408987957224,0.00215544217687075,0.00632258503401361,5.95941043083901e-05,4.44591836734694e-06,2.24816326530612e-05,2,1084.443175
BH-91013,3,Ziese,Freshwater,-5.90603742857143,1.59146626267338,0.00217385487528345,0.00614963718820862,5.63206349206349e-05,5.18387755102041e-06,2.78401360544218e-05,2,1119.457458
BH-91013,3,Ziese,Freshwater,-5.53189071428572,1.9636985164729,0.00207820861678005,0.0055161224489796,5.9287074829932e-05,5.67022675736962e-06,1.85979591836736e-05,2,1154.471741
BH-91013,3,Ziese,Freshwater,-5.37530338571429,2.07101960491644,0.00197004535147392,0.00580251700680272,6.08807256235828e-05,4.96267573696145e-06,1.90414965986394e-05,2,1189.486023
BH-91013,3,Ziese,Freshwater,-5.22148751428571,2.17241995859586,0.00179349206349206,0.00577634920634921,6.63650793650793e-05,5.51238095238095e-06,2.07095238095238e-05,2,1224.500306
