fish_ID,age,capt,area,d18O,res,Sr,Na,Mg,Ba,Mn,year,dist,lifeyear,cluster
BH-00670,4,KB,WRB,-5.06628591428571,0.70350783041466,0.0036757957957958,0.00684072072072072,4.71822822822823e-05,4.30561561561562e-06,3.34912912912913e-05,2,828.879364,2,BW int saline|cold
BH-00670,4,KB,WRB,-5.13280088571429,0.513018927345703,0.00469552552552553,0.00731726726726727,4.60291291291291e-05,4.88192192192192e-06,1.96672672672673e-05,2,870.3160346,2,BW int saline|cold
BH-00670,4,KB,WRB,-5.08291465714286,0.582753753389252,0.00555894894894895,0.00766165165165165,4.1575975975976e-05,4.01303303303304e-06,9.33768768768768e-06,2,911.7527077,2,BW int saline|cold
BH-00670,4,KB,WRB,-5.40717514285714,0.287510001917756,0.00537672672672672,0.0072327027027027,4.61918918918919e-05,4.93525525525526e-06,2.01696696696697e-05,2,953.1893831,2,BW int saline|cold
BH-00670,4,KB,WRB,-5.54990518571429,0.137600345105498,0.00461867867867868,0.00574807807807807,5.63051051051051e-05,5.58186186186186e-06,2.44771771771772e-05,3,994.6260604,3,BW int saline|cold
BH-00670,4,KB,WRB,-5.2450449,0.408093200316713,0.00463915915915916,0.00577483483483484,6.48168168168168e-05,5.49219219219219e-06,1.57585585585585e-05,3,1036.062739,3,BW int saline|cold
BH-00670,4,KB,WRB,-5.10785777142857,0.530473683344414,0.00520420420420421,0.00598486486486487,6.13207207207207e-05,6.92153153153153e-06,9.72324324324324e-06,3,1076.510102,3,BW int saline|cold
BH-00670,4,KB,WRB,-4.8861412,0.71439523889047,0.00509867867867868,0.00617465465465465,4.0348048048048e-05,5.94627627627627e-06,3.92987087087085e-06,3,1117.103845,3,BW int saline|cold
BH-00670,4,KB,WRB,-4.70738221428571,0.839367298921344,0.00446771771771772,0.00523546546546546,3.4381981981982e-05,6.68153153153154e-06,7.36332132132134e-06,3,1157.551295,3,BW int saline|cold
BH-00670,4,KB,WRB,-4.6824391,0.808974532909424,0.00522591591591591,0.00485627627627628,3.50894894894895e-05,1.06421921921922e-05,1.27465765765766e-05,3,1197.998748,3,BW int saline|cold
BH-00670,4,KB,WRB,-4.3138353,1.2525220947594,0.00545912912912913,0.00607711711711712,4.11057057057057e-05,9.84828828828828e-06,7.42105105105104e-06,3,1238.446204,3,BW int saline|cold
BH-00670,4,KB,WRB,-4.17387671428571,1.48892403702817,0.00501312312312312,0.00556855855855855,3.24858858858859e-05,6.57981981981981e-06,4.90033633633633e-06,3,1278.893663,3,BW int saline|cold
BH-00681,2,WB,NRB,-8.21881841428571,-1.96745533836292,0.00433333333333333,0.00784333333333333,0.000131111111111111,8.31111111111111e-06,0.000107088888888889,1,0,1,BW Low saline|shift
BH-00681,2,WB,NRB,-8.1550749,-1.83182908756474,0.00468469534050179,0.00733749103942652,0.000132311827956989,9.7726164874552e-06,0.000132283154121864,1,40.60788101,1,BW Low saline|shift
BH-00681,2,WB,NRB,-7.97908737142857,-1.57601418429822,0.00410179211469534,0.0064747311827957,0.000115713261648746,7.13673835125448e-06,0.00012426164874552,1,81.21576202,1,BW Low saline|shift
BH-00681,2,WB,NRB,-7.81141421428571,-1.3780333567299,0.00397659498207885,0.00744161290322581,0.000131290322580645,6.80412186379928e-06,0.000107827956989247,1,121.823643,1,BW Low saline|shift
BH-00681,2,WB,NRB,-7.77122808571429,-1.35823659242512,0.00378401433691756,0.00812745519713262,0.000138146953405018,6.26587813620072e-06,0.000123702508960573,1,162.431524,1,BW Low saline|shift
BH-00681,2,WB,NRB,-7.82111431428571,-1.37111654644304,0.00377720430107527,0.00798039426523298,0.00013215770609319,6.37799283154122e-06,0.0001125770609319,1,203.039405,1,BW Low saline|shift
BH-00681,2,WB,NRB,-7.78924255714286,-1.26473257741438,0.00358430107526882,0.00795121863799283,0.000146709677419355,5.10146953405018e-06,8.93172043010753e-05,1,243.6472861,1,BW Low saline|shift
BH-00681,2,WB,NRB,-7.66729844285714,-1.08770376466037,0.00350831541218638,0.0074826523297491,0.000116174910394265,5.00426523297491e-06,0.000113127598566308,1,284.2551671,1,BW Low saline|shift
BH-00681,2,WB,NRB,-7.43172458571429,-0.811682205575142,0.00376849462365591,0.00777487455197133,0.000153770609318996,5.06609318996416e-06,0.000114832258064516,1,324.8630481,1,BW Low saline|shift
BH-00681,2,WB,NRB,-7.11162128571429,-0.425339235570543,0.00375394265232975,0.00740379928315412,0.000143899641577061,4.46164874551971e-06,9.30849462365591e-05,1,365.4709291,1,BW Low saline|shift
BH-00681,2,WB,NRB,-7.00214872857143,-0.258005728644779,0.00421060931899642,0.00724394265232975,0.000114092114695341,4.91562724014337e-06,5.41121863799283e-05,1,406.0788101,1,BW Low saline|shift
BH-00681,2,WB,NRB,-6.55594412857143,0.246984197278872,0.00335928315412186,0.00705681003584229,0.000105970609318996,3.82698924731183e-06,6.63688172043011e-05,1,446.6866911,1,BW Low saline|shift
BH-00681,2,WB,NRB,-6.10142515714286,0.603453717048662,0.00292200716845878,0.00699164874551971,0.00011517311827957,3.48e-06,5.75827956989247e-05,1,487.2945721,1,BW Low saline|shift
BH-00681,2,WB,NRB,-5.6330489,0.979720263815505,0.00295207885304659,0.00644494623655914,9.4178853046595e-05,3.36358422939068e-06,5.12064516129032e-05,1,527.9024531,1,BW Low saline|shift
BH-00681,2,WB,NRB,-5.39886077142857,1.15771506712821,0.00304408602150538,0.00700627240143369,0.000109772043010753,3.46508960573477e-06,4.90505376344086e-05,1,568.5103341,1,BW Low saline|shift
BH-00681,2,WB,NRB,-5.47369011428572,1.0614064705682,0.00300824372759857,0.00727107526881721,7.54777777777778e-05,2.78448028673835e-06,4.35143369175627e-05,1,609.1182151,1,BW Low saline|shift
BH-00681,2,WB,NRB,-5.62889171428571,0.88950676507979,0.00308985663082437,0.0064421146953405,5.96064516129032e-05,2.86702508960574e-06,4.00541218637993e-05,1,649.7260961,1,BW Low saline|shift
BH-00681,2,WB,NRB,-5.47507584285714,1.03490644157826,0.00353591397849463,0.00666172043010753,5.58802867383512e-05,2.4136559139785e-06,2.42144802867383e-05,1,690.5070601,1,BW Low saline|shift
BH-00681,2,WB,NRB,-5.65799201428571,0.881120610152653,0.00448462365591398,0.00703401433691756,5.78831541218638e-05,3.41838709677419e-06,7.85709677419355e-06,1,731.2892724,1,BW Low saline|shift
BH-00681,2,WB,NRB,-5.87139421428571,0.749125968385641,0.00397917562724014,0.00700433691756272,6.82910394265233e-05,3.53512544802867e-06,1.21264157706093e-05,1,772.0725355,1,BW Low saline|shift
BH-00681,2,WB,NRB,-6.24692665714286,0.423094492443914,0.00359702508960573,0.00692440860215054,8.92677419354839e-05,4.11297491039427e-06,2.4173835125448e-05,2,812.8566909,2,BW Low saline|shift
BH-00681,2,WB,NRB,-6.52130091428571,0.157448719467896,0.00329060931899641,0.00671681003584229,8.33028673835125e-05,2.92362007168458e-06,2.80616487455197e-05,2,853.641611,2,BW Low saline|shift
BH-00681,2,WB,NRB,-6.29958434285714,0.353573187945748,0.00319989247311828,0.00613,6.66028673835126e-05,2.67014336917563e-06,2.66229390681004e-05,2,894.427191,2,BW Low saline|shift
BH-00681,2,WB,NRB,-5.92820908571429,0.638909637474785,0.00318645161290323,0.00657344086021505,9.47971326164874e-05,3.08810035842294e-06,5.6231541218638e-05,2,935.2133446,2,BW Low saline|shift
BH-00681,2,WB,NRB,-5.84506537142857,0.580445797361435,0.0032015770609319,0.00636598566308244,0.000114060931899642,3.38336917562724e-06,5.85953405017921e-05,2,976,2,BW Low saline|shift
BH-00681,2,WB,NRB,-5.50140468571429,0.758989794934982,0.00355028673835125,0.00701383512544803,0.000106254480286738,3.07222222222222e-06,3.62648745519713e-05,2,1016.787097,2,BW Low saline|shift
BH-00685,3,WB,NRB,-7.25712278571429,-0.369911163888118,0.00320888888888889,0.00775555555555556,0.000112388888888889,4.62666666666667e-06,3.73888888888889e-05,1,0,1,BW Low saline|shift
BH-00685,3,WB,NRB,-7.23079394285714,-0.334772641662583,0.00301730158730159,0.00813634920634921,0.000114506349206349,3.69857142857143e-06,4.93730158730159e-05,1,39,1,BW Low saline|shift
BH-00685,3,WB,NRB,-7.19199354285714,-0.248853595495999,0.00267492063492064,0.00729746031746032,9.26920634920635e-05,3.85857142857143e-06,7.21984126984127e-05,1,78,1,BW Low saline|shift
BH-00685,3,WB,NRB,-7.02154892857143,-0.0541650755073144,0.00265047619047619,0.00759746031746032,0.000109436507936508,3.83904761904762e-06,8.37412698412698e-05,1,117,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.78043215714286,0.20614766917609,0.0030315873015873,0.0079768253968254,0.000117857142857143,4.81730158730159e-06,6.49412698412699e-05,1,156,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.68481688571429,0.348936906578896,0.00321904761904762,0.00809380952380953,0.000123507936507937,4.70968253968254e-06,8.54761904761905e-05,1,195,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.66403095714286,0.438001307743345,0.00314190476190476,0.00745587301587302,9.48968253968254e-05,4.5031746031746e-06,7.3615873015873e-05,1,234,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.70560281428571,0.470101604439463,0.00310777777777778,0.00713,8.73222222222222e-05,4.77777777777778e-06,5.71444444444444e-05,1,273,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.6806597,0.559423144878815,0.00247650793650794,0.0070584126984127,0.000105068253968254,3.38857142857143e-06,4.25460317460317e-05,1,312,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.60167317142857,0.612990221834694,0.00239666666666667,0.00750476190476191,0.000102046031746032,3.7715873015873e-06,3.95142857142857e-05,1,351,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.60998754285714,0.555123132702903,0.00243015873015873,0.00796079365079365,0.000100796825396825,3.49587301587302e-06,3.68285714285714e-05,1,390,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.45894312857143,0.613493039221587,0.00249015873015873,0.00808111111111111,0.000111315873015873,3.74619047619048e-06,3.66507936507937e-05,1,429,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.36194212857143,0.617612082175866,0.00243539682539683,0.0075368253968254,9.8315873015873e-05,3.12698412698413e-06,3.08063492063492e-05,1,468,1,BW Low saline|shift
BH-00685,3,WB,NRB,-5.80210778571429,1.13089480689485,0.00229634920634921,0.00825190476190477,9.60031746031746e-05,3.01492063492064e-06,2.44746031746032e-05,1,507,1,BW Low saline|shift
BH-00685,3,WB,NRB,-5.92820908571429,0.946776858621052,0.00236888888888889,0.00813333333333333,8.28444444444444e-05,3.39e-06,2.27888888888889e-05,1,546,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.07371058571429,0.735928835833525,0.00276825396825397,0.00809761904761905,7.42174603174604e-05,3.37460317460317e-06,1.72984126984127e-05,1,585,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.24969811428571,0.499158668605761,0.00296539682539683,0.00850031746031746,8.23126984126984e-05,3.62063492063492e-06,1.36688888888889e-05,1,624,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.27602695714286,0.404067304838654,0.00349380952380952,0.00741206349206349,5.75015873015873e-05,3.92031746031746e-06,2.71231746031746e-06,1,663,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.5739586,0.142314816185145,0.00355619047619047,0.007,5.49238095238096e-05,4.35444444444444e-06,4.85453968253971e-06,1,702,1,BW Low saline|shift
BH-00685,3,WB,NRB,-6.69728844285714,0.0578056483469625,0.00296968253968254,0.00763793650793651,8.21793650793651e-05,4.49111111111111e-06,1.92901587301587e-05,1,741,1,BW Low saline|shift
BH-00685,3,WB,NRB,-7.097764,-0.336584729954305,0.00296222222222222,0.00691650793650794,8.28349206349206e-05,4.13761904761905e-06,2.16571428571429e-05,2,780,2,BW Low saline|shift
BH-00685,3,WB,NRB,-6.86911878571429,-0.0861296815022565,0.00311888888888889,0.00731666666666667,9.48444444444446e-05,4.06666666666667e-06,2.09777777777778e-05,2,819,2,BW Low saline|shift
BH-00685,3,WB,NRB,-6.44370011428571,0.341225183194094,0.00346587301587302,0.00801444444444444,0.000121920634920635,4.74412698412699e-06,2.80412698412699e-05,2,858,2,BW Low saline|shift
BH-00685,3,WB,NRB,-6.06262475714286,0.659678518076226,0.00375460317460317,0.00752095238095238,0.000103020634920635,5.22238095238095e-06,3.62174603174603e-05,2,897,2,BW Low saline|shift
BH-00685,3,WB,NRB,-5.5554481,1.11100982939558,0.00307857142857143,0.00668571428571429,8.65031746031746e-05,3.35015873015872e-06,3.8515873015873e-05,2,936,2,BW Low saline|shift
BH-00685,3,WB,NRB,-5.28245957142857,1.29183555842075,0.00311063492063492,0.00769015873015873,8.05650793650793e-05,3.56206349206349e-06,2.34e-05,2,975,2,BW Low saline|shift
BH-00685,3,WB,NRB,-5.2935454,1.18172727415436,0.00289984126984127,0.00679603174603175,6.13666666666666e-05,3.28603174603174e-06,1.86253968253968e-05,2,1014,2,BW Low saline|shift
BH-00685,3,WB,NRB,-5.29631685714286,1.0508213125403,0.00271190476190476,0.00708984126984127,5.56222222222222e-05,2.1868253968254e-06,1.6652380952381e-05,2,1053,2,BW Low saline|shift
BH-00685,3,WB,NRB,-5.31433132857143,0.922803403598078,0.00309666666666667,0.00834222222222222,5.80888888888889e-05,2.71777777777778e-06,2.64544444444444e-05,2,1092,2,BW Low saline|shift
BH-00685,3,WB,NRB,-5.19793012857143,0.920031907966306,0.00418460317460318,0.00689841269841269,4.32968253968253e-05,3.72365079365079e-06,3.11432063492056e-06,2,1131,2,BW Low saline|shift
BH-00689,2,WB,NRB,-7.76568517142857,-2.22551086589979,0.00462222222222222,0.00674,0.000102844444444444,7.35777777777778e-06,6.38444444444444e-05,1,0,1,BW high saline|warm
BH-00689,2,WB,NRB,-7.80864275714286,-2.20539695591619,0.00555944444444444,0.00766,9.37e-05,9.07055555555556e-06,0.000110805555555556,1,39,1,BW high saline|warm
BH-00689,2,WB,NRB,-7.81695712857143,-2.04076086370044,0.00633111111111111,0.00853111111111111,0.000113244444444444,1.30444444444444e-05,0.000203666666666667,1,80.23091673,1,BW high saline|warm
BH-00689,2,WB,NRB,-7.73935632857143,-1.70980917461161,0.00574333333333333,0.00805833333333333,9.105e-05,1.10033333333333e-05,0.000173111111111111,1,119.2308685,1,BW high saline|warm
BH-00689,2,WB,NRB,-7.68808437142857,-1.47837443390196,0.00486,0.00739111111111111,9.96444444444444e-05,8.65222222222222e-06,0.000138111111111111,1,160.0781059,1,BW high saline|warm
BH-00689,2,WB,NRB,-7.64928397142857,-1.30709000955421,0.00482388888888889,0.00759444444444444,0.000147,7.32111111111111e-06,0.000147555555555556,1,199.4617758,1,BW high saline|warm
BH-00689,2,WB,NRB,-7.54951151428571,-1.10552219135789,0.00446444444444444,0.00724333333333333,0.000130855555555556,6.21777777777778e-06,0.000137555555555556,1,240.3081355,1,BW high saline|warm
BH-00689,2,WB,NRB,-7.34719514285714,-0.864481954573748,0.00389833333333333,0.00679722222222222,8.72111111111111e-05,4.28277777777778e-06,0.000102505555555556,1,279.6926885,1,BW high saline|warm
BH-00689,2,WB,NRB,-6.9231622,-0.59055239480114,0.00357444444444444,0.00717666666666667,9.34222222222222e-05,4.84555555555556e-06,6.10444444444444e-05,1,319.6153939,1,BW high saline|warm
BH-00689,2,WB,NRB,-6.38134232857143,-0.191139538217684,0.00342333333333333,0.00646777777777778,9.36777777777778e-05,5.00222222222222e-06,4.78777777777778e-05,1,359.923603,1,BW high saline|warm
BH-00689,2,WB,NRB,-6.20119761428571,-0.102383146171119,0.00367555555555556,0.00610777777777778,9.04666666666667e-05,4.99666666666667e-06,3.35888888888889e-05,1,399.8462204,1,BW high saline|warm
BH-00689,2,WB,NRB,-6.01273852857143,0.0525797960105974,0.00333944444444444,0.00607277777777778,7.72722222222222e-05,3.90555555555556e-06,2.64777777777778e-05,1,439.7692577,1,BW high saline|warm
BH-00689,2,WB,NRB,-6.00719561428571,0.0493614357596131,0.00365555555555556,0.00698666666666667,8.04555555555556e-05,4.11e-06,2.59e-05,1,480.0770771,1,BW high saline|warm
BH-00689,2,WB,NRB,-6.02798154285714,0.0203950906318207,0.00402,0.00667944444444444,6.13277777777778e-05,4.50777777777778e-06,1.29888888888889e-05,1,520,1,BW high saline|warm
BH-00689,2,WB,NRB,-6.05153892857143,0.0418541983933874,0.00562111111111111,0.00629555555555556,6.42111111111111e-05,5.89666666666667e-06,6.10888888888889e-06,1,560.307951,1,BW high saline|warm
BH-00689,2,WB,NRB,-6.24692665714286,0.0177227643569747,0.00520888888888889,0.00675944444444445,8.05833333333333e-05,6.88222222222222e-06,1.50038888888889e-05,1,600.2307889,1,BW high saline|warm
BH-00689,2,WB,NRB,-6.47418614285714,-0.0839745879418692,0.00447222222222222,0.00743888888888889,9.55777777777778e-05,5.96333333333333e-06,5.06333333333333e-05,2,640.1538877,2,BW high saline|warm
BH-00689,2,WB,NRB,-6.37441368571429,0.0488583692483071,0.00406,0.00767333333333333,9.65166666666667e-05,4.66722222222222e-06,4.62222222222222e-05,2,680.461608,2,BW high saline|warm
BH-00689,2,WB,NRB,-6.14853992857143,0.0955374394582554,0.00344,0.00794222222222222,9.87555555555556e-05,3.25333333333333e-06,5.91111111111111e-05,2,720.3846195,2,BW high saline|warm
BH-00696,4,WB,NRB,-7.15180741428571,-0.896992471591006,0.00497333333333333,0.00788222222222222,8.36444444444445e-05,9.59333333333333e-06,0.000169444444444444,1,0,1,BW int saline|cold
BH-00696,4,WB,NRB,-7.2335654,-0.837563244218878,0.00441168253968254,0.00797907936507937,8.93422222222222e-05,9.32787301587302e-06,0.000115952380952381,1,40.85339643,1,BW int saline|cold
BH-00696,4,WB,NRB,-7.19892218571429,-0.753027095412891,0.00407695238095238,0.00866352380952381,0.000104665079365079,8.11209523809524e-06,8.40476190476191e-05,1,81.70679286,1,BW int saline|cold
BH-00696,4,WB,NRB,-7.2723658,-0.807023031318961,0.00340806349206349,0.00806488888888889,0.000105345396825397,6.34476190476191e-06,6.87006349206349e-05,1,122.5601893,1,BW int saline|cold
BH-00696,4,WB,NRB,-7.3208663,-0.884845795364276,0.00330053968253968,0.00811876190476191,0.000104815873015873,5.27276190476191e-06,6.92457142857143e-05,1,163.4135857,1,BW int saline|cold
BH-00696,4,WB,NRB,-7.31255192857143,-0.88144658884548,0.00406873015873016,0.00792111111111111,0.000105534920634921,7.86777777777778e-06,8.20238095238095e-05,1,204.2669822,1,BW int saline|cold
BH-00696,4,WB,NRB,-7.01323455714286,-0.511272841787359,0.00396301587301587,0.00838025396825397,9.96714285714286e-05,6.21809523809524e-06,8.28628571428571e-05,1,245.4893073,1,BW int saline|cold
BH-00696,4,WB,NRB,-6.90237627142857,-0.312113079100839,0.00335288888888889,0.008114,0.00010848,4.92266666666667e-06,6.75666666666667e-05,1,286.3424523,1,BW int saline|cold
BH-00696,4,WB,NRB,-6.57811578571429,0.0508325481036621,0.00383904761904762,0.00763803174603175,0.000111980952380952,4.80555555555556e-06,0.000102902222222222,1,326.266762,1,BW int saline|cold
BH-00696,4,WB,NRB,-6.43122855714286,0.292053878671646,0.00385374603174603,0.00815549206349206,0.000113679365079365,3.95088888888889e-06,8.26533333333334e-05,1,366.1912069,1,BW int saline|cold
BH-00696,4,WB,NRB,-6.17348304285714,0.625421570016027,0.00374460317460317,0.00827873015873016,0.000104585714285714,3.82460317460318e-06,8.59126984126984e-05,1,406.115747,1,BW int saline|cold
BH-00696,4,WB,NRB,-5.90326597142857,0.848774466393209,0.00335695238095238,0.00732463492063492,9.82688888888889e-05,3.71714285714286e-06,6.98631746031746e-05,1,446.0403569,1,BW int saline|cold
BH-00696,4,WB,NRB,-5.59563422857143,0.949075868146238,0.00325549206349206,0.00682231746031746,9.03793650793651e-05,3.20244444444444e-06,7.79873015873016e-05,1,485.9650193,1,BW int saline|cold
BH-00696,4,WB,NRB,-5.35451745714286,1.0508586400447,0.00294955555555556,0.0065471746031746,9.64590476190476e-05,2.89336507936508e-06,9.40857142857143e-05,1,525.8897223,1,BW int saline|cold
BH-00696,4,WB,NRB,-5.32818861428571,0.956053700088846,0.00290888888888889,0.00724844444444445,8.58222222222222e-05,3.598e-06,0.000102217777777778,1,565.8144572,1,BW int saline|cold
BH-00696,4,WB,NRB,-5.34758881428571,0.790199841314074,0.00275634920634921,0.00708793650793651,7.72777777777778e-05,3.09634920634921e-06,7.87460317460318e-05,1,605.7392178,1,BW int saline|cold
BH-00696,4,WB,NRB,-5.33927444285714,0.570162344731221,0.00298580952380952,0.00673904761904762,6.17898412698413e-05,2.42796825396826e-06,4.05295238095238e-05,1,646.0379246,1,BW int saline|cold
BH-00696,4,WB,NRB,-5.34897454285714,0.401630778994578,0.00428247619047619,0.00691793650793651,5.22571428571429e-05,2.60796825396825e-06,1.92031746031746e-05,1,685.962827,1,BW int saline|cold
BH-00696,4,WB,NRB,-5.32957434285714,0.384196285070281,0.00573653968253968,0.00757101587301587,6.05819047619047e-05,4.08622222222222e-06,1.75196825396825e-05,1,725.8877324,1,BW int saline|cold
BH-00696,4,WB,NRB,-5.39193212857143,0.383398381309824,0.00485466666666667,0.00751177777777778,8.9411746031746e-05,4.57857142857143e-06,2.78838095238095e-05,1,765.8126403,1,BW int saline|cold
BH-00696,4,WB,NRB,-5.31987424285714,0.380235158570911,0.00433984126984127,0.00810079365079365,7.94714285714286e-05,4.33730158730159e-06,3.38015873015873e-05,2,805.7375503,2,BW int saline|cold
BH-00696,4,WB,NRB,-5.36560328571429,0.212542535786012,0.00458977777777777,0.00765066666666667,8.00822222222222e-05,4.75688888888889e-06,3.76222222222222e-05,2,845.6624622,2,BW int saline|cold
BH-00696,4,WB,NRB,-5.545748,-0.0314965563363968,0.00537720634920635,0.00793780952380953,8.82631746031746e-05,4.43736507936508e-06,2.68857142857143e-05,2,885.5873757,2,BW int saline|cold
BH-00696,4,WB,NRB,-5.70649251428571,-0.249234302454364,0.00480876190476191,0.00735790476190477,6.86676190476191e-05,3.43942857142857e-06,1.98174603174603e-05,2,925.5122906,2,BW int saline|cold
BH-00696,4,WB,NRB,-5.52357634285714,-0.169666595679048,0.0047052380952381,0.00642831746031746,5.9711746031746e-05,3.41253968253968e-06,1.51012698412698e-05,2,965.4372067,2,BW int saline|cold
BH-00696,4,WB,NRB,-5.33650298571429,-0.0884449244856465,0.00503,0.00616555555555556,4.74984126984127e-05,3.24587301587302e-06,8.26126984126983e-06,2,1005.73754,2,BW int saline|cold
BH-00696,4,WB,NRB,-5.34758881428571,-0.208690563504049,0.005718,0.00651012698412698,5.38749206349206e-05,4.92784126984127e-06,1.14811428571428e-05,2,1045.662469,2,BW int saline|cold
BH-00696,4,WB,NRB,-5.6718493,-0.578304993520857,0.00573965079365079,0.00696215873015873,6.46955555555556e-05,7.38053968253969e-06,2.03419047619048e-05,3,1085.587399,3,BW int saline|cold
BH-00696,4,WB,NRB,-5.5069476,-0.435971009052008,0.00532311111111111,0.00643733333333334,6.54711111111111e-05,7.13911111111111e-06,2.47666666666667e-05,3,1125.512328,3,BW int saline|cold
BH-00696,4,WB,NRB,-5.05658581428571,-0.00624904357224205,0.00603133333333333,0.00606869841269841,7.36873015873016e-05,6.46660317460318e-06,1.30384444444445e-05,3,1165.437257,3,BW int saline|cold
BH-00729,4,SB,WRB,-6.90099054285714,-0.69146568262818,0.00415666666666667,0.00681333333333333,7.47555555555556e-05,2.01888888888889e-05,0.000126666666666667,1,0,1,BW high saline|cold
BH-00729,4,SB,WRB,-6.84971858571428,-0.624094847932352,0.00449176470588235,0.00749800653594771,8.52447712418301e-05,3.04173202614379e-05,0.000119232026143791,1,35,1,BW high saline|cold
BH-00729,4,SB,WRB,-6.67788824285714,-0.477509048475395,0.00403424836601307,0.00787503267973856,8.59660130718954e-05,1.58162091503268e-05,0.00013278431372549,1,70,1,BW high saline|cold
