ID,age,cohort,capt,TL_mm,weight_g,sex,date,core,lifeyear,year,increment_um,rad_um,total_rad_um,quality,fish_ID,res_mean,Sr_mean,cluster,phenotype,area
BH-00392,7,2012,Barthe,930,5600,f,2019-07-11,287.8,6,2018,132.3,1471.8,1664.5,3,BH-00392,0.763408110864294,0.00307778632478633,FW int saline|const,FW_resident,Tributary
BH-00392,7,2012,Barthe,930,5600,f,2019-07-11,287.8,7,2019,110,1581.8,1664.5,3,BH-00392,0.604406319374942,0.00282477564102564,FW int saline|const,FW_resident,Tributary
BH-00398,6,2013,Barthe,761,2650,f,2019-07-11,232.4,1,2014,431,431,1450.9,3,BH-00398,-0.417446244250695,0.00131403703703704,FW int saline|const,FW_resident,Tributary
BH-00398,6,2013,Barthe,761,2650,f,2019-07-11,232.4,2,2015,300.5,731.5,1450.9,3,BH-00398,-0.383676025132098,0.00151916161616162,FW int saline|const,FW_resident,Tributary
BH-00398,6,2013,Barthe,761,2650,f,2019-07-11,232.4,3,2016,252.5,984,1450.9,3,BH-00398,0.0891333617909027,0.00180085714285714,FW int saline|const,FW_resident,Tributary
BH-00398,6,2013,Barthe,761,2650,f,2019-07-11,232.4,4,2017,103.8,1087.8,1450.9,3,BH-00398,0.513729892741446,0.00184688888888889,FW int saline|const,FW_resident,Tributary
BH-00398,6,2013,Barthe,761,2650,f,2019-07-11,232.4,5,2018,131.6,1219.4,1450.9,3,BH-00398,0.0886462888756461,0.00201238888888889,FW int saline|const,FW_resident,Tributary
BH-00398,6,2013,Barthe,761,2650,f,2019-07-11,232.4,6,2019,132.4,1351.8,1450.9,3,BH-00398,0.811986997620066,0.00229622222222222,FW int saline|const,FW_resident,Tributary
BH-00405,2,2017,Barthe,466,715.9,f,2019-07-11,166.5,1,2018,367.2,367.2,860.8,3,BH-00405,-1.12666102408214,0.00191267521367521,FW low saline|shift,FW_resident,Tributary
BH-00405,2,2017,Barthe,466,715.9,f,2019-07-11,166.5,2,2019,295.9,663.1,860.8,3,BH-00405,0.313370573077629,0.00127528756613757,FW low saline|shift,FW_resident,Tributary
BH-00411,3,2016,Barthe,677,1870,f,2019-07-11,189.7,1,2017,397.9,397.9,1148.1,3,BH-00411,-0.44563957656667,0.00166509722222222,FW int saline|const,FW_resident,Tributary
BH-00411,3,2016,Barthe,677,1870,f,2019-07-11,189.7,2,2018,388.7,786.6,1148.1,3,BH-00411,0.218795153014318,0.00217584104938272,FW int saline|const,FW_resident,Tributary
BH-00411,3,2016,Barthe,677,1870,f,2019-07-11,189.7,3,2019,214.7,1001.3,1148.1,3,BH-00411,0.614694355208886,0.00237477777777778,FW int saline|const,FW_resident,Tributary
BH-00418,6,2013,Peene,758,2450,f,2019-07-12,192.5,1,2014,386.8,386.8,1611.1,3,BH-00418,0.536184300727754,0.000732550139762404,FW low saline|cold,FW_resident,Tributary
BH-00418,6,2013,Peene,758,2450,f,2019-07-12,192.5,2,2015,261.4,648.2,1611.1,3,BH-00418,0.798675649753614,0.000815840371368673,FW low saline|cold,FW_resident,Tributary
BH-00418,6,2013,Peene,758,2450,f,2019-07-12,192.5,3,2016,300.8,949,1611.1,3,BH-00418,1.33620115510386,0.000925123951781971,FW low saline|cold,FW_resident,Tributary
BH-00418,6,2013,Peene,758,2450,f,2019-07-12,192.5,4,2017,234.6,1183.6,1611.1,3,BH-00418,1.12547346646479,0.00118770530098832,FW low saline|cold,FW_resident,Tributary
BH-00418,6,2013,Peene,758,2450,f,2019-07-12,192.5,5,2018,195.1,1378.7,1611.1,3,BH-00418,1.90282604089989,0.00111468832983927,FW low saline|cold,FW_resident,Tributary
BH-00418,6,2013,Peene,758,2450,f,2019-07-12,192.5,6,2019,174.3,1553,1611.1,3,BH-00418,1.53201269252591,0.00104780167714885,FW low saline|cold,FW_resident,Tributary
BH-00419,10,2009,Peene,958,5780,f,2019-07-12,187.5,1,2010,384.7,384.7,1909.4,3,BH-00419,0.867323384111475,0.000896512794612795,FW low saline|cold,FW_resident,Tributary
